Sektor,Kõrgemal seisev asutus,Registrikood,Üksuse nimi,Üksuse liik,Muudatused
KOV,Rae Vallavalitsus,75026187,Vaida Põhikool,valla või linna ametiasutuste hallatav asutus,
KOV,Rae Vallavalitsus,75026193,Lagedi Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Rae Vallavalitsus,75026218,Jüri Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Rae Vallavalitsus,75026224,Lasteaed Pillerpall,valla või linna ametiasutuste hallatav asutus,
KOV,Rae Vallavalitsus,75026230,Lasteaed Taaramäe,valla või linna ametiasutuste hallatav asutus,
KOV,Valga Vallavalitsus,75026247,Valga Perekeskus Kurepesa,valla või linna ametiasutuste hallatav asutus,
KOV,Väike-Maarja Vallavalitsus,75026282,Väike-Maarja Valla Raamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Viljandi Vallavalitsus,75026336,Saarepeedi Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Saaremaa Vallavalitsus,75026402,Lümanda Karu-Kati Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Saaremaa Vallavalitsus,75026425,Lümanda Põhikool,valla või linna ametiasutuste hallatav asutus,
KOV,Lääne-Nigula Vallavalitsus,75026448,Kullamaa Keskkool,valla või linna ametiasutuste hallatav asutus,
KOV,Lääne-Nigula Vallavalitsus,75026454,Kullamaa Kultuurimaja,valla või linna ametiasutuste hallatav asutus,
KOV,Narva-Jõesuu Linnavalitsus,75026483,Vaivara Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Türi Vallavalitsus,75026537,Käru Põhikool,valla või linna ametiasutuste hallatav asutus,
KOV,Rakvere Linnavalitsus,75026566,Rakvere Sotsiaalkeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Rapla Vallavalitsus,75026572,Alu Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Jõelähtme Vallavalitsus,75026595,Loo Lasteaed Pääsupesa,valla või linna ametiasutuste hallatav asutus,
KOV,Jõelähtme Vallavalitsus,75026603,Lasteaed Neeme Mudila,valla või linna ametiasutuste hallatav asutus,
KOV,Jõelähtme Vallavalitsus,75026619,Kostivere Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Jõelähtme Vallavalitsus,75026626,Loo Keskkool,valla või linna ametiasutuste hallatav asutus,
KOV,Jõelähtme Vallavalitsus,75026632,Neeme Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Jõelähtme Vallavalitsus,75026649,Kostivere Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Narva Linnakantselei,75026661,Narva Paju Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Narva Linnakantselei,75026684,Narva Kunstikool,valla või linna ametiasutuste hallatav asutus,
KOV,Rae Vallavalitsus,75026709,Lasteaed Tõruke,valla või linna ametiasutuste hallatav asutus,
KOV,Narva Linnakantselei,75026715,Narva Lasteaed Kirsike,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75026738,Vene Kultuurikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Narva Linnakantselei,75026767,Narva Lasteaed Cipollino,valla või linna ametiasutuste hallatav asutus,
KOV,Narva Linnakantselei,75026773,Narva Lasteaed Potsataja,valla või linna ametiasutuste hallatav asutus,
KOV,Sillamäe Linnavalitsus,75026804,Spordikompleks Kalev,valla või linna ametiasutuste hallatav asutus,
KOV,Kose Vallavalitsus,75026848,Kose Spordimaja,valla või linna ametiasutuste hallatav asutus,
KOV,Narva Linnakantselei,75026891,Narva Vanalinna Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Anija Vallavalitsus,75026922,Aegviidu Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Anija Vallavalitsus,75026939,Aegviidu Vallaraamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Tapa Vallavalitsus,75026951,Tamsalu Lasteaed Krõll,valla või linna ametiasutuste hallatav asutus,
KOV,Tapa Vallavalitsus,75026968,Tamsalu Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Mustvee Vallavalitsus,75027063,Mustvee Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Mustvee Vallavalitsus,75027070,Mustvee Muusika- ja Kunstikool,valla või linna ametiasutuste hallatav asutus,
KOV,Mustvee Vallavalitsus,75027086,Mustvee Kultuurikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Mustvee Vallavalitsus,75027092,Mustvee Valla Spordikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Mustvee Vallavalitsus,75027117,Mustvee Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Muhu Vallavalitsus,75027123,Hellamaa Külakeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Väike-Maarja Vallavalitsus,75027206,Väike-Maarja Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Väike-Maarja Vallavalitsus,75027212,Väike-Maarja Muusikakool,valla või linna ametiasutuste hallatav asutus,
KOV,Väike-Maarja Vallavalitsus,75027229,Väike-Maarja Hooldekodu,valla või linna ametiasutuste hallatav asutus,
KOV,Väike-Maarja Vallavalitsus,75027235,Kiltsi Mõisakool,valla või linna ametiasutuste hallatav asutus,
KOV,Väike-Maarja Vallavalitsus,75027241,Väike-Maarja Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Rakvere Vallavalitsus,75027258,Ubja Päevakeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Võru Vallavalitsus,75027287,Väimela Tervisekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Pärnu Linnavalitsus,75027293,Seljametsa Rahvamaja,valla või linna ametiasutuste hallatav asutus,
KOV,Järva Vallavalitsus,75027301,Koeru Keskkool,valla või linna ametiasutuste hallatav asutus,
KOV,Järva Vallavalitsus,75027353,Koeru Lasteaed Päikeseratas,valla või linna ametiasutus,
KOV,Otepää Vallavalitsus,75027382,Otepää Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Setomaa Vallavalitsus,75027413,Setomaa Kultuurikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Otepää Vallavalitsus,75027494,Pühajärve Põhikool,valla või linna ametiasutuste hallatav asutus,
KOV,Otepää Vallavalitsus,75027502,Otepää Raamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Rakvere Linnavalitsus,75027525,Rakvere Raamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Mulgi Vallavalitsus,75027531,Kamara Raamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Mulgi Vallavalitsus,75027548,Abja Raamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Haljala Vallavalitsus,75027554,Võsu Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75027593,Mustamäe Kultuurikeskus Kaja,valla või linna ametiasutus,
KOV,Saku Vallavalitsus,75027614,Saku Päevakeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Põlva Vallavalitsus,75027666,Põlva Kultuuri- ja Huvikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Otepää Vallavalitsus,75027672,Otepää Muusikakool,valla või linna ametiasutuste hallatav asutus,
KOV,Viru-Nigula vallavalitsus,75027695,Kunda Ühisgümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Jõgeva Vallavalitsus,75027703,Siimusti Lasteaed-Algkool,valla või linna ametiasutuste hallatav asutus,
KOV,Lüganuse Vallavalitsus,75027726,Marjakese Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Rapla Vallavalitsus,75027755,Hagudi Põhikool,valla või linna ametiasutuste hallatav asutus,
KOV,Kiili Vallavalitsus,75027809,Kiili Lasteaed,valla või linna ametiasutus,
KOV,Mustvee Vallavalitsus,75027844,Mustvee Vallavara,valla või linna ametiasutuste hallatav asutus,
KOV,Kiili Vallavalitsus,75027850,Kiili Rahvamaja,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75027867,Kohila Kunstide Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75027873,Kohila Gümnaasium,valla või linna ametiasutuste hallatav asutus,
KOV,Mustvee Vallavalitsus,75027904,Kalevipoja Muuseum,valla või linna ametiasutuste hallatav asutus,
KOV,Saaremaa Vallavalitsus,75027962,Kuressaare Kultuurivara,valla või linna ametiasutuste hallatav asutus,
KOV,Saue Vallavalitsus,75027979,Saue Kultuuri- ja Huvikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Raasiku Vallavalitsus,75027985,Raasiku Rahvamaja,valla või linna ametiasutuste hallatav asutus,
KOV,Viljandi Vallavalitsus,75028000,Pärna Pansionaat,valla või linna ametiasutuste hallatav asutus,
KOV,Narva Linnakantselei,75028016,Narva Linnavolikogu Kantselei,valla või linna ametiasutus,
KOV,Saaremaa Vallavalitsus,75028022,Kuressaare Nooruse Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75028128,Hageri Muuseum,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75028134,Sutlema-Aespa Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Kose Vallavalitsus,75028246,Kose Sotsiaal-ja Hariduse Tugiteenuste Keskus,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75028252,Tallinna Transpordiamet,valla või linna ametiasutus,
KOV,Hiiumaa Vallavalitsus,75028269,Hiiumaa Sotsiaalkeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Jõhvi Vallavalitsus,75028424,Jõhvi Sotsiaalmaja,valla või linna ametiasutuste hallatav asutus,
KOV,Järva Vallavalitsus,75028625,Imavere Päevakeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Saku Vallavalitsus,75028826,Saku Valla Spordikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Mustvee Vallavalitsus,75028849,Kasepää Rahvamaja,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75029234,Kohila Raamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75029240,Kohila lasteaed Männi,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75029257,Kohila Avatud Noortekeskus,valla või linna ametiasutus,
KOV,Järva Vallavalitsus,75029323,Koeru Muusikakool,valla või linna ametiasutuste hallatav asutus,
KOV,Võru Linnavalitsus,75029332,Võru Kunstikool,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75029429,Tallinna Rakenduslik Kolledž,valla või linna ametiasutuste hallatav asutus,
KOV,Narva Linnakantselei,75029524,Narva Linna Arenduse ja Ökonoomika Amet,valla või linna ametiasutus,
KOV,Rakvere Vallavalitsus,75029530,Rakvere valla Lasteaed Pääsusilm,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75029725,Tallinna Kiisupere Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75029731,Tallinna Mardi Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Narva Linnakantselei,75029820,Narva Linnavalitsuse Arhitektuuri- ja Linnaplaneerimise Amet,valla või linna ametiasutus,
KOV,Elva Vallavalitsus,75029926,Uula Huvikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Harku Vallavalitsus,75030020,Kumna Kultuuriait,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75030036,Hageri Rahvamaja,valla või linna ametiasutuste hallatav asutus,
KOV,Keila Linnavalitsus,75030438,Keila Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Sillamäe Linnavalitsus,75030527,Sillamäe Muuseum,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75030622,Tallinna Lasteaed Sipsik,valla või linna ametiasutuste hallatav asutus,
KOV,Häädemeeste Vallavalitsus,75030639,Häädemeeste Huvikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Kohtla-Järve Linnavalitsus,75030823,Kohtla-Järve Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Mustvee Vallavalitsus,75030929,Mustvee Raamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Kohtla-Järve Linnavalitsus,75031521,Kohtla-Järve Kultuurikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75031828,Kohila Spordikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Otepää Vallavalitsus,75031834,Puka Kunstikool,valla või linna ametiasutuste hallatav asutus,
KOV,Harku Vallavalitsus,75031923,Tabasalu Teelahkme Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Rapla Vallavalitsus,75032029,Rapla Varahaldus,valla või linna ametiasutuste hallatav asutus,
KOV,Tori Vallavalitsus,75032236,Sindi Avatud Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Anija Vallavalitsus,75032420,Kehra Sotsiaalkeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Setomaa Vallavalitsus,75032621,Setomaa Noorsootöö Keskus,valla või linna ametiasutuste hallatav asutus,
KOV,Jõhvi Vallavalitsus,75032727,Jõhvi Kultuuri- ja Huvikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Viljandi Vallavalitsus,75032733,Ramsi Vaba Aja Keskus,valla või linna ametiasutuste hallatav asutus,
KOV,Harku Vallavalitsus,75032822,Rannamõisa Lasteaed,valla või linna ametiasutus,
KOV,Kuusalu Vallavalitsus,75032928,Kuusalu Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75032940,Tallinna Lauliku Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Saaremaa Vallavalitsus,75033069,Pihtla Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Muhu Vallavalitsus,75033321,Muhu Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Viljandi Linnavalitsus,75033520,Viljandi Kunstikool,valla või linna ametiasutuste hallatav asutus,
KOV,Tartu Vallavalitsus,75033537,Tartu Valla Spordikool,valla või linna ametiasutuste hallatav asutus,
KOV,Rakvere Linnavalitsus,75033632,Rakvere Spordikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75033649,Tallinna Perekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Kastre Vallavalitsus,75033721,Sillaotsa Spordihoone,valla või linna ametiasutuste hallatav asutus,
KOV,Vinni Vallavalitsus,75033922,Venevere Seltsimaja,valla või linna ametiasutuste hallatav asutus,
KOV,Vinni Vallavalitsus,75033939,Muuga Spordihoone,valla või linna ametiasutuste hallatav asutus,
KOV,Viljandi Vallavalitsus,75034028,Tarvastu Muuseum,valla või linna ametiasutuste hallatav asutus,
KOV,Vinni Vallavalitsus,75034131,Kadila Seltsimaja,valla või linna ametiasutuste hallatav asutus,
KOV,Põlva Vallavalitsus,75034229,Põlva Haldusteenistus,valla või linna ametiasutuste hallatav asutus,
KOV,Rae Vallavalitsus,75034258,Rae valla Spordikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Lääne-Harju Vallavalitsus,75034324,Laulasmaa Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Valga Vallavalitsus,75034330,Hargla Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Viru-Nigula vallavalitsus,75034347,Viru-Nigula valla majanduskeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Võru Linnavalitsus,75034436,Nöörimaa Tugikodu,valla või linna ametiasutuste hallatav asutus,
KOV,Hiiumaa Vallavalitsus,75034465,Emmaste Vaba Aja Keskus,valla või linna ametiasutuste hallatav asutus,
KOV,Paide Linnavalitsus,75034471,Paide Avatud Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75034502,Tallinna Munitsipaalpolitsei Amet,valla või linna ametiasutus,
KOV,Põhja-Sakala Vallavalitsus,75034525,Vastemõisa Lasteaed Päevalill,valla või linna ametiasutuste hallatav asutus,
KOV,Põhja-Sakala Vallavalitsus,75034554,Võhma Muusikakool,valla või linna ametiasutuste hallatav asutus,
KOV,Kanepi Vallavalitsus,75034620,Kanepi Avatud Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Märjamaa Vallavalitsus,75034761,Märjamaa Valla Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Tori Vallavalitsus,75034790,Sauga Avatud Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Kiili Vallavalitsus,75034809,Kiili Valla Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Saue Vallavalitsus,75034815,Veskitammi Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tartu Linnavalitsus,75034896,Tartu Lasteaed Lotte,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75034904,Tallinna Kelmiküla Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tartu Vallavalitsus,75034927,Tabivere Lasteaed Rõõmula,valla või linna ametiasutuste hallatav asutus,
KOV,Hiiumaa Vallavalitsus,75035039,Kärdla Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Vinni Vallavalitsus,75035051,Ulvi Klubi,valla või linna ametiasutuste hallatav asutus,
KOV,Harku Vallavalitsus,75035140,Pangapealse ja Vääna-Jõesuu Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Häädemeeste Vallavalitsus,75035157,Häädemeeste Muuseum,valla või linna ametiasutuste hallatav asutus,
KOV,Põlva Vallavalitsus,75035163,Laheda Sotsiaalkeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75035170,Hageri Raamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Viljandi Vallavalitsus,75035235,Saarepeedi Rahvamaja,valla või linna ametiasutuste hallatav asutus,
KOV,Mulgi Vallavalitsus,75035246,Karksi Vallahooldus,valla või linna ametiasutuste hallatav asutus,
KOV,Mulgi Vallavalitsus,75035252,Karksi-Nuia Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Mulgi Vallavalitsus,75035275,Tuhalaane Külamaja,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75035281,Lasnamäe Sotsiaalkeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Kuusalu Vallavalitsus,75035329,Kuusalu Raamatukogu,valla või linna ametiasutuste hallatav asutus,
KOV,Kanepi Vallavalitsus,75035364,Saverna Avatud Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Saku Vallavalitsus,75035370,Kajamaa Kool,valla või linna ametiasutuste hallatav asutus,
KOV,Hiiumaa Vallavalitsus,75035393,Sõru muuseum,valla või linna ametiasutuste hallatav asutus,
KOV,Räpina Vallavalitsus,75035418,Räpina Spordikool,valla või linna ametiasutuste hallatav asutus,
KOV,Rae Vallavalitsus,75035424,Õie Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75035453,Tallinna Padriku Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Alutaguse Vallavalitsus,75035476,Alutaguse Huvikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Saarde Vallavalitsus,75035529,Kilingi-Nõmme Spordihoone,valla või linna ametiasutuste hallatav asutus,
KOV,Viljandi Vallavalitsus,75035536,Viljandi valla noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Järva Vallavalitsus,75035542,Järva Valla Noorsootöökeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Häädemeeste Vallavalitsus,75035565,Uulu Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Häädemeeste Vallavalitsus,75035571,Uulu Kultuuri- ja Spordikeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Loksa Linnavalitsus,75035602,Loksa Noortekeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Tori Vallavalitsus,75035631,Tori Sotsiaalmaja,valla või linna ametiasutuste hallatav asutus,
KOV,Põlva Vallavalitsus,75035654,Põlva valla Noorsootöö Keskus,valla või linna ametiasutuste hallatav asutus,
KOV,Põhja-Pärnumaa Vallavalitsus,75035693,Vihtra Külakeskus,valla või linna ametiasutuste hallatav asutus,
KOV,Kohila Vallavalitsus,75035708,Kohila Lasteaed Sipsik,valla või linna ametiasutuste hallatav asutus,
KOV,Tallinna Linnakantselei,75035720,Tallinna Rännaku Lasteaed,valla või linna ametiasutuste hallatav asutus,
KOV,Pärnu Linnavalitsus,75035737,Pärnu Laste ja Noorte Tugikeskus,valla või linna ametiasutuste hallatav asutus,
